gsm8k_num,perplexity,chunks
166,6.11063289642334,1
167,10.359833717346191,1
168,5.200833320617676,1
169,15.40415096282959,1
170,5.5817131996154785,1
171,3.7993688583374023,1
172,3.4876744747161865,1
173,5.323924541473389,1
174,3.003246545791626,1
175,5.135101795196533,1
176,6.455482482910156,1
177,6.520969867706299,1
178,3.564764976501465,1
179,4.5630202293396,1
180,8.040112495422363,1
181,8.438072204589844,1
182,9.637077331542969,1
183,6.439695358276367,1
184,3.6730172634124756,1
185,4.869334697723389,1
186,7.317035675048828,1
187,5.708054542541504,1
188,6.380248069763184,1
189,5.103035926818848,1
190,5.01560115814209,1
191,10.158773422241211,1
192,8.121358871459961,1
193,4.6630539894104,1
194,5.1588239669799805,1
195,10.308361053466797,1
196,6.08292818069458,1
197,6.502749443054199,1
198,4.987273693084717,1
199,4.294355869293213,1
200,3.480189085006714,1
201,4.522401809692383,1
202,4.0258588790893555,1
203,4.807555198669434,1
204,5.5569167137146,1
205,4.045748233795166,1
206,4.979208469390869,1
207,4.040030479431152,1
208,3.5077333450317383,1
209,5.086897373199463,1
210,4.649106025695801,1
211,4.223052024841309,1
212,4.260087013244629,1
213,4.338710308074951,1
214,4.003321170806885,1
215,4.636111259460449,1
216,5.0116682052612305,1
217,4.098415374755859,1
218,6.8057098388671875,1
219,3.4342613220214844,1
220,4.987173080444336,1
221,4.217677593231201,1
222,4.721312522888184,1
223,7.9112229347229,1
224,5.043640613555908,1
225,4.714146614074707,1
226,9.562644004821777,1
227,4.093306541442871,1
228,4.711368083953857,1
229,7.3564629554748535,1
230,4.6320013999938965,1
231,2.9750990867614746,1
232,6.472784519195557,1
233,10.080925941467285,1
234,4.493173122406006,1
235,9.096524238586426,1
236,7.327325820922852,1
237,7.6242499351501465,1
238,15.774364471435547,1
239,4.761940956115723,1
240,4.471855640411377,1
241,5.620431900024414,1
242,13.63089370727539,1
243,5.735293865203857,1
244,6.459063529968262,1
245,9.239020347595215,1
246,3.9970524311065674,1
247,4.653973579406738,1
248,6.23881196975708,1
249,6.3561882972717285,1
250,3.4244556427001953,1
251,4.272475719451904,1
252,8.70149040222168,1
253,5.489562034606934,1
254,9.532105445861816,1
255,6.011025428771973,1
256,5.12499475479126,1
257,2.7433667182922363,1
258,3.4852676391601562,1
259,7.3045783042907715,1
260,4.183606147766113,1
261,5.20605993270874,1
262,4.749708652496338,1
263,6.1119513511657715,1
264,11.009886741638184,1
265,4.3469462394714355,1
266,3.120408773422241,1
267,2.9538605213165283,1
268,5.684859752655029,1
269,3.8033950328826904,1
270,8.909765243530273,1
271,3.896599292755127,1
272,7.577488422393799,1
273,8.497175216674805,1
274,3.41070556640625,1
275,4.624364852905273,1
276,3.6723477840423584,1
277,3.337228298187256,1
278,3.3400397300720215,1
279,7.76167106628418,1
280,4.234821796417236,1
281,5.45304536819458,1
282,3.2889044284820557,1
283,6.244800567626953,1
284,6.23496675491333,1
285,3.4636502265930176,1
286,6.26596212387085,1
287,4.309056282043457,1
288,3.862959146499634,1
289,5.053324222564697,1
290,4.624593734741211,1
291,9.883732795715332,1
292,4.7451653480529785,1
293,5.857725143432617,1
294,5.117875576019287,1
295,6.679116725921631,1
296,3.3124306201934814,1
297,4.829646587371826,1
298,5.3549323081970215,1
299,6.690446853637695,1
300,3.7159035205841064,1
301,6.784047603607178,1
302,9.954280853271484,1
303,11.656661033630371,1
304,5.016155242919922,1
305,4.244857311248779,1
306,13.184102058410645,1
307,3.640805959701538,1
308,4.769893169403076,1
309,4.534866809844971,1
310,6.286382675170898,1
311,4.033815860748291,1
312,4.885830879211426,1
313,8.163970947265625,1
314,4.586889266967773,1
315,6.501802921295166,1
316,3.991389036178589,1
317,5.250511169433594,1
318,7.637845993041992,1
319,5.285682678222656,1
320,6.417911052703857,1
321,4.522782325744629,1
322,10.68947982788086,1
323,5.989027976989746,1
324,6.020668029785156,1
325,8.90291690826416,1
326,3.3762805461883545,1
327,5.2791242599487305,1
328,4.573054790496826,1
329,7.918336868286133,1
330,5.946178913116455,1
331,7.47479248046875,1
332,2.7539877891540527,1
333,15.249641418457031,1
334,4.676871299743652,1
335,7.073652744293213,1
336,5.23635196685791,1
337,4.237536430358887,1
338,6.718484878540039,1
339,7.667692184448242,1
340,4.010527610778809,1
341,12.965965270996094,1
342,3.8985097408294678,1
343,8.021878242492676,1
344,5.0729498863220215,1
345,4.681897163391113,1
346,4.420811653137207,1
347,4.983457565307617,1
348,4.230795860290527,1
349,5.149635314941406,1
350,4.3385539054870605,1
351,8.637297630310059,1
352,7.004610061645508,1
353,10.254350662231445,1
354,6.667009353637695,1
355,3.8269922733306885,1
356,4.319460868835449,1
357,4.787179946899414,1
358,8.19432544708252,1
359,5.607663631439209,1
360,6.763054847717285,1
361,5.70504903793335,1
362,3.846003532409668,1
363,3.610612630844116,1
364,4.827448844909668,1
365,9.736737251281738,1
366,8.277506828308105,1
367,6.474050045013428,1
368,6.175631999969482,1
369,8.142165184020996,1
370,4.585887432098389,1
371,8.001075744628906,1
372,4.773322105407715,1
373,7.452333927154541,1
374,5.5569281578063965,1
375,7.936761379241943,1
376,10.631608963012695,1
377,4.747629642486572,1
378,5.364617347717285,1
379,8.178237915039062,1
380,9.739404678344727,1
381,4.735089302062988,1
382,6.927200794219971,1
383,3.9445598125457764,1
384,4.3359599113464355,1
385,5.967761993408203,1
386,7.555261611938477,1
387,6.596010208129883,1
388,4.797414779663086,1
389,8.426213264465332,1
390,8.93669605255127,1
391,6.236957550048828,1
392,4.20936393737793,1
393,6.473210334777832,1
394,4.211888313293457,1
395,5.541553020477295,1
396,5.481707572937012,1
397,4.284470081329346,1
398,6.753655433654785,1
399,4.786048412322998,1
400,4.247811317443848,1
401,9.861218452453613,1
402,4.36253547668457,1
403,4.032839298248291,1
404,3.0237438678741455,1
405,3.7571487426757812,1
406,4.194441795349121,1
407,5.328836917877197,1
408,4.647278308868408,1
409,4.054019927978516,1
410,3.5461714267730713,1
411,6.243068695068359,1
412,4.180901050567627,1
413,7.809154033660889,1
414,7.648739814758301,1
415,7.1268110275268555,1
416,3.464198589324951,1
417,5.391254425048828,1
418,3.553983688354492,1
419,5.814024925231934,1
420,4.077040672302246,1
421,4.800646781921387,1
422,5.112218856811523,1
423,3.2360851764678955,1
424,4.496067523956299,1
425,3.8715076446533203,1
426,5.209049701690674,1
427,4.690176963806152,1
428,5.474088191986084,1
429,5.8818359375,1
430,13.244550704956055,1
431,4.678675651550293,1
432,4.623635768890381,1
433,5.698453903198242,1
434,9.10045337677002,1
435,5.020143985748291,1
436,8.111361503601074,1
437,5.21444034576416,1
438,9.802592277526855,1
439,4.311025619506836,1
440,6.155196189880371,1
441,6.473873615264893,1
442,4.012875556945801,1
443,4.671823024749756,1
444,3.9622161388397217,1
445,5.003028392791748,1
446,5.739686489105225,1
447,6.451212406158447,1
448,6.250931739807129,1
449,3.8612709045410156,1
450,4.516809463500977,1
451,9.052637100219727,1
452,4.471578598022461,1
453,3.8821756839752197,1
454,3.481992721557617,1
455,8.012113571166992,1
456,3.441952705383301,1
457,5.802158355712891,1
458,8.283963203430176,1
459,4.111257553100586,1
460,3.841473340988159,1
461,4.536736488342285,1
462,6.951676368713379,1
463,10.864049911499023,1
464,8.040143013000488,1
465,5.590817928314209,1
466,3.854160785675049,1
467,4.260373115539551,1
468,3.693396806716919,1
469,4.005529403686523,1
470,7.595007419586182,1
471,5.488608360290527,1
472,3.500082015991211,1
473,8.888407707214355,1
474,5.68759298324585,1
475,10.678755760192871,1
476,6.77216100692749,1
477,6.851049900054932,1
478,6.409095287322998,1
479,4.212344169616699,1
480,4.254934310913086,1
481,5.6485915184021,1
482,4.48752498626709,1
483,8.062625885009766,1
484,4.308094024658203,1
485,7.4115095138549805,1
486,6.553342342376709,1
487,9.872004508972168,1
488,5.4407877922058105,1
489,8.977320671081543,1
490,6.183613300323486,1
491,10.0925874710083,1
492,6.609431743621826,1
493,9.624041557312012,1
494,6.256948947906494,1
495,5.657153129577637,1
496,7.598535537719727,1
497,10.183350563049316,1
498,6.271174907684326,1
499,5.610476970672607,1
500,4.529496192932129,1
501,7.460317611694336,1
502,5.304965972900391,1
503,9.0153169631958,1
504,6.9056549072265625,1
505,6.728675842285156,1
506,4.104319095611572,1
507,6.414492130279541,1
508,5.0156450271606445,1
509,3.9101638793945312,1
510,5.4345703125,1
511,3.896329402923584,1
512,8.6641263961792,1
513,5.416398048400879,1
514,3.644596576690674,1
515,3.8517093658447266,1
516,4.358915328979492,1
517,10.223397254943848,1
518,10.055766105651855,1
519,5.05425500869751,1
520,20.801664352416992,1
521,4.336294174194336,1
522,3.3289363384246826,1
523,4.4022698402404785,1
524,5.069487571716309,1
525,4.51682186126709,1
526,6.607068061828613,1
527,3.303800582885742,1
528,5.676461696624756,1
529,3.4482533931732178,1
530,9.9702730178833,1
531,5.337521076202393,1
532,5.09437370300293,1
533,5.681255340576172,1
