gsm8k_num,perplexity,chunks
321,4.109593868255615,1
322,8.790117263793945,1
323,5.359340190887451,1
324,5.7894511222839355,1
325,7.4856696128845215,1
326,3.147202730178833,1
327,4.659499168395996,1
328,4.218977451324463,1
329,7.476000785827637,1
330,5.029597282409668,1
331,6.896319389343262,1
332,2.636730909347534,1
333,14.205589294433594,1
334,3.9805164337158203,1
335,6.381310939788818,1
336,4.756095886230469,1
337,3.6013786792755127,1
338,6.224815368652344,1
339,6.960608959197998,1
340,3.4740641117095947,1
341,11.671897888183594,1
342,3.7228188514709473,1
343,6.682567596435547,1
344,4.97404670715332,1
345,4.324588775634766,1
346,4.092896938323975,1
347,4.235331058502197,1
348,4.068234920501709,1
349,4.8228230476379395,1
350,4.19453239440918,1
351,7.8237833976745605,1
352,6.3017120361328125,1
353,8.754658699035645,1
354,5.98807430267334,1
355,3.3079380989074707,1
356,3.8029725551605225,1
357,4.064067840576172,1
358,6.6462626457214355,1
359,5.098726749420166,1
360,5.657687664031982,1
361,5.308030605316162,1
362,3.502746343612671,1
363,3.299579381942749,1
364,4.480591297149658,1
365,7.88923978805542,1
366,7.04163932800293,1
367,5.939089775085449,1
368,5.734834671020508,1
369,7.167636871337891,1
370,4.152125358581543,1
371,8.180099487304688,1
372,4.168473243713379,1
373,6.813968181610107,1
374,5.023853302001953,1
375,5.649381160736084,1
376,9.322005271911621,1
377,4.016950607299805,1
378,5.224215984344482,1
379,7.073714733123779,1
380,8.736076354980469,1
381,4.438237190246582,1
382,5.162077903747559,1
383,3.7278358936309814,1
384,3.9253129959106445,1
385,5.313650131225586,1
386,6.828993320465088,1
387,6.510120868682861,1
388,4.359543800354004,1
389,7.180131912231445,1
390,7.923751354217529,1
391,5.685439586639404,1
392,3.771653890609741,1
393,5.950181007385254,1
394,3.822068691253662,1
395,4.979874610900879,1
396,5.1124114990234375,1
397,3.8532333374023438,1
398,5.9071173667907715,1
399,4.347456932067871,1
400,3.948873996734619,1
401,8.606395721435547,1
402,3.891770839691162,1
403,3.71108078956604,1
404,2.8909809589385986,1
405,3.4975364208221436,1
406,4.046045303344727,1
407,4.980778217315674,1
408,4.255186080932617,1
409,3.7067694664001465,1
410,3.2436327934265137,1
411,5.471911430358887,1
412,3.7836647033691406,1
413,6.82427978515625,1
414,6.463313102722168,1
415,6.67249870300293,1
416,3.310692071914673,1
417,4.805175304412842,1
418,3.3897812366485596,1
419,5.464938640594482,1
420,3.7607662677764893,1
421,4.459198951721191,1
422,4.550968170166016,1
423,3.0275144577026367,1
424,4.223330020904541,1
425,3.6632964611053467,1
426,4.718383312225342,1
427,4.497528553009033,1
428,4.766568183898926,1
429,5.315736770629883,1
430,9.3667631149292,1
431,4.374100685119629,1
432,4.075783729553223,1
433,5.1787567138671875,1
434,7.587385654449463,1
435,4.931686878204346,1
436,6.315910339355469,1
437,4.5373101234436035,1
438,8.313580513000488,1
439,4.106587886810303,1
440,5.287248134613037,1
441,5.953841686248779,1
442,3.684068202972412,1
443,4.088597297668457,1
444,3.7390191555023193,1
445,4.270053863525391,1
446,5.301313400268555,1
447,5.705794811248779,1
448,5.657839775085449,1
449,3.5450119972229004,1
450,4.071342945098877,1
451,8.812959671020508,1
452,4.127194404602051,1
453,3.854062795639038,1
454,3.2467663288116455,1
455,6.402880668640137,1
456,3.059581995010376,1
457,5.300306797027588,1
458,7.233585834503174,1
459,3.680736541748047,1
460,3.406341552734375,1
461,4.260814189910889,1
462,5.6325364112854,1
463,9.152926445007324,1
464,8.102189064025879,1
465,5.0756940841674805,1
466,3.712021589279175,1
467,3.956653118133545,1
468,3.3150784969329834,1
469,3.768629550933838,1
470,6.558426856994629,1
471,5.243986129760742,1
472,3.116111993789673,1
473,7.793554306030273,1
474,5.029056072235107,1
475,9.66661262512207,1
476,6.046826362609863,1
477,6.056675434112549,1
478,5.77707052230835,1
479,3.9336116313934326,1
480,3.860185146331787,1
481,5.052700042724609,1
482,4.223374366760254,1
483,7.344735145568848,1
484,3.9061567783355713,1
485,6.724268913269043,1
486,5.988432884216309,1
487,8.278800010681152,1
488,4.791059494018555,1
489,7.7811503410339355,1
490,6.061746120452881,1
491,7.796026229858398,1
492,5.979658603668213,1
493,7.594751834869385,1
494,5.878602504730225,1
495,4.76773738861084,1
496,6.820797920227051,1
497,8.06883716583252,1
498,5.7858123779296875,1
499,4.967110633850098,1
500,4.166008472442627,1
501,6.584278106689453,1
502,4.782361030578613,1
503,7.872408390045166,1
504,6.467031002044678,1
505,6.002749443054199,1
506,3.622068405151367,1
507,5.670323371887207,1
508,4.454953193664551,1
509,3.62673282623291,1
510,4.687500476837158,1
511,3.759261131286621,1
512,8.190899848937988,1
513,5.054598808288574,1
514,3.1412367820739746,1
515,3.4539682865142822,1
516,4.065616607666016,1
517,9.789779663085938,1
518,8.376653671264648,1
519,4.543256759643555,1
520,15.439887046813965,1
521,3.969614267349243,1
522,3.0047447681427,1
523,4.213744163513184,1
524,4.421445369720459,1
525,3.974031686782837,1
526,5.948066711425781,1
527,3.030029058456421,1
528,5.512953758239746,1
529,3.1944005489349365,1
530,8.774474143981934,1
531,4.825197696685791,1
532,4.495656490325928,1
533,5.320654392242432,1
